STD_YM,DAY_CD,INDTY_CGR_NM,CTPV_NM,CTGG_NM,RANK,YEAR,MONTH
201908,2,한식,인천광역시,남동구,1,2019,8
201908,3,한식,인천광역시,남동구,1,2019,8
201908,4,한식,인천광역시,남동구,1,2019,8
201908,5,한식,인천광역시,남동구,1,2019,8
201908,4,양식,인천광역시,부평구,1,2019,8
201908,6,양식,인천광역시,부평구,1,2019,8
201908,7,한식,인천광역시,부평구,1,2019,8
201908,1,한식,광주광역시,서구,1,2019,8
201908,1,양식,광주광역시,서구,2,2019,8
201908,1,분식,광주광역시,서구,3,2019,8
201908,1,동남아,광주광역시,서구,4,2019,8
201908,1,일식,광주광역시,서구,5,2019,8
201908,2,한식,광주광역시,서구,1,2019,8
201908,2,양식,광주광역시,서구,2,2019,8
201908,2,분식,광주광역시,서구,3,2019,8
201908,2,동남아,광주광역시,서구,4,2019,8
201908,2,일식,광주광역시,서구,5,2019,8
201908,3,한식,광주광역시,서구,1,2019,8
201908,3,양식,광주광역시,서구,2,2019,8
201908,3,분식,광주광역시,서구,3,2019,8
201908,3,동남아,광주광역시,서구,4,2019,8
201908,3,일식,광주광역시,서구,5,2019,8
201908,4,한식,광주광역시,서구,1,2019,8
201908,4,양식,광주광역시,서구,2,2019,8
201908,4,분식,광주광역시,서구,3,2019,8
201908,4,동남아,광주광역시,서구,4,2019,8
201908,4,일식,광주광역시,서구,5,2019,8
201908,5,한식,광주광역시,서구,1,2019,8
201908,5,양식,광주광역시,서구,2,2019,8
201908,5,분식,광주광역시,서구,3,2019,8
201908,5,동남아,광주광역시,서구,4,2019,8
201908,5,일식,광주광역시,서구,5,2019,8
201908,6,양식,광주광역시,서구,1,2019,8
201908,6,동남아,광주광역시,서구,2,2019,8
201908,6,일식,광주광역시,서구,3,2019,8
201908,6,한식,광주광역시,서구,4,2019,8
201908,7,한식,광주광역시,서구,1,2019,8
201908,7,양식,광주광역시,서구,2,2019,8
201908,7,일식,광주광역시,서구,3,2019,8
201908,7,동남아,광주광역시,서구,4,2019,8
201908,1,동남아,광주광역시,북구,1,2019,8
201908,2,동남아,광주광역시,북구,1,2019,8
201908,3,동남아,광주광역시,북구,1,2019,8
201908,4,동남아,광주광역시,북구,1,2019,8
201908,5,동남아,광주광역시,북구,1,2019,8
201908,1,양식,광주광역시,광산구,1,2019,8
201908,1,한식,광주광역시,광산구,2,2019,8
201908,2,양식,광주광역시,광산구,1,2019,8
201908,2,한식,광주광역시,광산구,2,2019,8
201908,3,양식,광주광역시,광산구,1,2019,8
201908,3,한식,광주광역시,광산구,2,2019,8
201908,4,양식,광주광역시,광산구,1,2019,8
201908,4,한식,광주광역시,광산구,2,2019,8
201908,5,양식,광주광역시,광산구,1,2019,8
201908,5,한식,광주광역시,광산구,2,2019,8
201908,6,양식,광주광역시,광산구,1,2019,8
201908,6,한식,광주광역시,광산구,2,2019,8
201908,7,양식,광주광역시,광산구,1,2019,8
201908,7,한식,광주광역시,광산구,2,2019,8
201908,1,한식,대전광역시,중구,1,2019,8
201908,1,양식,대전광역시,중구,2,2019,8
201908,1,동남아,대전광역시,중구,3,2019,8
201908,1,분식,대전광역시,중구,4,2019,8
201908,1,중식,대전광역시,중구,5,2019,8
201908,2,양식,대전광역시,중구,1,2019,8
201908,2,한식,대전광역시,중구,2,2019,8
201908,2,동남아,대전광역시,중구,3,2019,8
201908,2,분식,대전광역시,중구,4,2019,8
201908,2,중식,대전광역시,중구,5,2019,8
201908,3,한식,대전광역시,중구,1,2019,8
201908,3,양식,대전광역시,중구,2,2019,8
201908,3,동남아,대전광역시,중구,3,2019,8
201908,3,중식,대전광역시,중구,4,2019,8
201908,3,양식,대전광역시,중구,5,2019,8
201908,4,한식,대전광역시,중구,1,2019,8
201908,4,양식,대전광역시,중구,2,2019,8
201908,4,동남아,대전광역시,중구,3,2019,8
201908,4,중식,대전광역시,중구,4,2019,8
201908,4,분식,대전광역시,중구,5,2019,8
201908,5,양식,대전광역시,중구,1,2019,8
201908,5,한식,대전광역시,중구,2,2019,8
201908,5,동남아,대전광역시,중구,3,2019,8
201908,5,분식,대전광역시,중구,4,2019,8
201908,5,중식,대전광역시,중구,5,2019,8
201908,6,양식,대전광역시,중구,1,2019,8
201908,6,동남아,대전광역시,중구,2,2019,8
201908,6,양식,대전광역시,중구,3,2019,8
201908,6,한식,대전광역시,중구,4,2019,8
201908,7,양식,대전광역시,중구,1,2019,8
201908,7,동남아,대전광역시,중구,2,2019,8
201908,7,한식,대전광역시,중구,3,2019,8
201908,7,동남아,대전광역시,서구,4,2019,8
201908,1,분식,대전광역시,유성구,1,2019,8
201908,2,분식,대전광역시,유성구,1,2019,8
201908,2,한식,대전광역시,유성구,2,2019,8
201908,3,분식,대전광역시,유성구,1,2019,8
201908,3,한식,대전광역시,유성구,2,2019,8
201908,4,분식,대전광역시,유성구,1,2019,8
201908,5,분식,대전광역시,유성구,1,2019,8
201908,1,한식,경기도,수원시 영통구,1,2019,8
201908,2,한식,경기도,수원시 영통구,1,2019,8
201908,3,한식,경기도,수원시 영통구,1,2019,8
201908,4,한식,경기도,수원시 영통구,1,2019,8
201908,5,한식,경기도,수원시 영통구,1,2019,8
201908,1,한식,경기도,성남시 수정구,1,2019,8
201908,1,양식,경기도,성남시 수정구,2,2019,8
201908,2,한식,경기도,성남시 수정구,1,2019,8
201908,2,양식,경기도,성남시 수정구,2,2019,8
201908,3,한식,경기도,성남시 수정구,1,2019,8
201908,3,양식,경기도,성남시 수정구,2,2019,8
201908,4,한식,경기도,성남시 수정구,1,2019,8
201908,4,양식,경기도,성남시 수정구,2,2019,8
201908,5,한식,경기도,성남시 수정구,1,2019,8
201908,5,양식,경기도,성남시 수정구,2,2019,8
201908,6,한식,경기도,성남시 수정구,1,2019,8
201908,6,양식,경기도,성남시 수정구,2,2019,8
201908,7,양식,경기도,성남시 수정구,1,2019,8
201908,7,한식,경기도,성남시 수정구,2,2019,8
201908,1,한식,경기도,성남시 중원구,1,2019,8
201908,1,분식,경기도,성남시 중원구,2,2019,8
201908,2,한식,경기도,성남시 중원구,1,2019,8
201908,2,분식,경기도,성남시 중원구,2,2019,8
201908,2,중식,경기도,성남시 중원구,3,2019,8
201908,2,양식,경기도,성남시 중원구,4,2019,8
201908,3,한식,경기도,성남시 중원구,1,2019,8
201908,3,분식,경기도,성남시 중원구,2,2019,8
201908,4,한식,경기도,성남시 중원구,1,2019,8
201908,4,중식,경기도,성남시 중원구,2,2019,8
201908,5,한식,경기도,성남시 중원구,1,2019,8
201908,5,분식,경기도,성남시 중원구,2,2019,8
201908,5,양식,경기도,성남시 중원구,3,2019,8
201908,1,한식,경기도,성남시 분당구,1,2019,8
201908,1,양식,경기도,성남시 분당구,2,2019,8
201908,1,동남아,경기도,성남시 분당구,3,2019,8
201908,1,중식,경기도,성남시 분당구,4,2019,8
201908,1,일식,경기도,성남시 분당구,5,2019,8
201908,2,한식,경기도,성남시 분당구,1,2019,8
201908,2,양식,경기도,성남시 분당구,2,2019,8
201908,2,동남아,경기도,성남시 분당구,3,2019,8
201908,2,중식,경기도,성남시 분당구,4,2019,8
201908,2,양식,경기도,성남시 분당구,5,2019,8
201908,3,한식,경기도,성남시 분당구,1,2019,8
201908,3,양식,경기도,성남시 분당구,2,2019,8
201908,3,중식,경기도,성남시 분당구,3,2019,8
201908,3,동남아,경기도,성남시 분당구,4,2019,8
201908,3,분식,경기도,성남시 분당구,5,2019,8
201908,4,한식,경기도,성남시 분당구,1,2019,8
201908,4,양식,경기도,성남시 분당구,2,2019,8
201908,4,동남아,경기도,성남시 분당구,3,2019,8
201908,4,중식,경기도,성남시 분당구,4,2019,8
201908,4,양식,경기도,성남시 분당구,5,2019,8
201908,5,한식,경기도,성남시 분당구,1,2019,8
201908,5,양식,경기도,성남시 분당구,2,2019,8
201908,5,중식,경기도,성남시 분당구,3,2019,8
201908,5,양식,경기도,성남시 분당구,4,2019,8
201908,5,동남아,경기도,성남시 분당구,5,2019,8
201908,6,한식,경기도,성남시 분당구,1,2019,8
201908,6,양식,경기도,성남시 분당구,2,2019,8
201908,6,동남아,경기도,성남시 분당구,3,2019,8
201908,6,분식,경기도,성남시 분당구,4,2019,8
201908,6,중식,경기도,성남시 분당구,5,2019,8
201908,7,한식,경기도,성남시 분당구,1,2019,8
201908,7,동남아,경기도,성남시 분당구,2,2019,8
201908,7,양식,경기도,성남시 분당구,3,2019,8
201908,7,중식,경기도,성남시 분당구,4,2019,8
201908,7,분식,경기도,성남시 분당구,5,2019,8
201908,1,한식,경기도,안양시 만안구,1,2019,8
201908,1,양식,경기도,안양시 만안구,2,2019,8
201908,1,중식,경기도,안양시 만안구,3,2019,8
201908,1,양식,경기도,안양시 만안구,4,2019,8
201908,2,한식,경기도,안양시 만안구,1,2019,8
201908,2,양식,경기도,안양시 만안구,2,2019,8
201908,2,중식,경기도,안양시 만안구,3,2019,8
201908,2,양식,경기도,안양시 만안구,4,2019,8
201908,3,한식,경기도,안양시 만안구,1,2019,8
201908,3,양식,경기도,안양시 만안구,2,2019,8
201908,3,양식,경기도,안양시 만안구,3,2019,8
201908,3,중식,경기도,안양시 만안구,4,2019,8
201908,4,한식,경기도,안양시 만안구,1,2019,8
201908,4,양식,경기도,안양시 만안구,2,2019,8
201908,4,중식,경기도,안양시 만안구,3,2019,8
201908,4,양식,경기도,안양시 만안구,4,2019,8
201908,5,한식,경기도,안양시 만안구,1,2019,8
201908,5,양식,경기도,안양시 만안구,2,2019,8
201908,5,중식,경기도,안양시 만안구,3,2019,8
201908,5,양식,경기도,안양시 만안구,4,2019,8
201908,6,양식,경기도,안양시 만안구,1,2019,8
201908,7,양식,경기도,안양시 만안구,1,2019,8
201908,1,한식,경기도,안양시 동안구,1,2019,8
201908,1,동남아,경기도,안양시 동안구,2,2019,8
201908,1,일식,경기도,안양시 동안구,3,2019,8
201908,1,중식,경기도,안양시 동안구,4,2019,8
201908,1,양식,경기도,안양시 동안구,5,2019,8
201908,2,한식,경기도,안양시 동안구,1,2019,8
201908,2,동남아,경기도,안양시 동안구,2,2019,8
201908,2,중식,경기도,안양시 동안구,3,2019,8
201908,2,일식,경기도,안양시 동안구,4,2019,8
201908,2,양식,경기도,안양시 동안구,5,2019,8
201908,3,한식,경기도,안양시 동안구,1,2019,8
201908,3,동남아,경기도,안양시 동안구,2,2019,8
201908,3,중식,경기도,안양시 동안구,3,2019,8
201908,3,일식,경기도,안양시 동안구,4,2019,8
201908,3,양식,경기도,안양시 동안구,5,2019,8
201908,4,한식,경기도,안양시 동안구,1,2019,8
201908,4,동남아,경기도,안양시 동안구,2,2019,8
201908,4,일식,경기도,안양시 동안구,3,2019,8
201908,4,중식,경기도,안양시 동안구,4,2019,8
201908,4,양식,경기도,안양시 동안구,5,2019,8
201908,5,한식,경기도,안양시 동안구,1,2019,8
201908,5,동남아,경기도,안양시 동안구,2,2019,8
201908,5,중식,경기도,안양시 동안구,3,2019,8
201908,5,일식,경기도,안양시 동안구,4,2019,8
201908,5,양식,경기도,안양시 동안구,5,2019,8
201908,6,동남아,경기도,안양시 동안구,1,2019,8
201908,6,중식,경기도,안양시 동안구,2,2019,8
201908,6,한식,경기도,안양시 동안구,3,2019,8
201908,6,일식,경기도,안양시 동안구,4,2019,8
201908,7,동남아,경기도,안양시 동안구,1,2019,8
201908,7,한식,경기도,안양시 동안구,2,2019,8
201908,7,일식,경기도,안양시 동안구,3,2019,8
201908,7,중식,경기도,안양시 동안구,4,2019,8
201908,7,양식,경기도,안양시 동안구,5,2019,8
201908,1,중식,경기도,부천시,1,2019,8
201908,1,한식,경기도,부천시,2,2019,8
201908,1,일식,경기도,부천시,3,2019,8
201908,2,한식,경기도,부천시,1,2019,8
201908,2,일식,경기도,부천시,2,2019,8
201908,2,중식,경기도,부천시,3,2019,8
201908,3,중식,경기도,부천시,1,2019,8
201908,3,한식,경기도,부천시,2,2019,8
201908,3,일식,경기도,부천시,3,2019,8
201908,4,중식,경기도,부천시,1,2019,8
201908,4,한식,경기도,부천시,2,2019,8
201908,5,일식,경기도,부천시,1,2019,8
201908,5,한식,경기도,부천시,2,2019,8
201908,6,일식,경기도,부천시,1,2019,8
201908,6,중식,경기도,부천시,2,2019,8
201908,6,한식,경기도,부천시,3,2019,8
201908,7,일식,경기도,부천시,1,2019,8
201908,7,중식,경기도,부천시,2,2019,8
201908,1,한식,경기도,평택시,1,2019,8
201908,1,양식,경기도,평택시,2,2019,8
201908,1,중식,경기도,평택시,3,2019,8
201908,1,일식,경기도,평택시,4,2019,8
201908,1,분식,경기도,평택시,5,2019,8
201908,2,한식,경기도,평택시,1,2019,8
201908,2,양식,경기도,평택시,2,2019,8
201908,2,중식,경기도,평택시,3,2019,8
201908,2,일식,경기도,평택시,4,2019,8
201908,2,분식,경기도,평택시,5,2019,8
201908,3,한식,경기도,평택시,1,2019,8
201908,3,양식,경기도,평택시,2,2019,8
201908,3,중식,경기도,평택시,3,2019,8
201908,3,일식,경기도,평택시,4,2019,8
201908,3,분식,경기도,평택시,5,2019,8
201908,4,한식,경기도,평택시,1,2019,8
201908,4,양식,경기도,평택시,2,2019,8
201908,4,중식,경기도,평택시,3,2019,8
201908,4,일식,경기도,평택시,4,2019,8
201908,4,분식,경기도,평택시,5,2019,8
201908,5,한식,경기도,평택시,1,2019,8
201908,5,양식,경기도,평택시,2,2019,8
201908,5,중식,경기도,평택시,3,2019,8
201908,5,일식,경기도,평택시,4,2019,8
201908,5,분식,경기도,평택시,5,2019,8
201908,6,한식,경기도,평택시,1,2019,8
201908,6,양식,경기도,평택시,2,2019,8
201908,6,중식,경기도,평택시,3,2019,8
201908,6,일식,경기도,평택시,4,2019,8
201908,6,분식,경기도,평택시,5,2019,8
201908,7,양식,경기도,평택시,1,2019,8
201908,7,한식,경기도,평택시,2,2019,8
201908,7,중식,경기도,평택시,3,2019,8
201908,7,분식,경기도,평택시,4,2019,8
201908,7,일식,경기도,평택시,5,2019,8
201908,1,한식,경기도,남양주시,1,2019,8
201908,2,한식,경기도,남양주시,1,2019,8
201908,3,한식,경기도,남양주시,1,2019,8
201908,4,한식,경기도,남양주시,1,2019,8
201908,5,한식,경기도,남양주시,1,2019,8
201908,1,한식,경기도,용인시 처인구,1,2019,8
201908,2,한식,경기도,용인시 처인구,1,2019,8
201908,3,한식,경기도,용인시 처인구,1,2019,8
201908,4,한식,경기도,용인시 처인구,1,2019,8
201908,5,한식,경기도,용인시 처인구,1,2019,8
201908,6,한식,경기도,용인시 처인구,1,2019,8
201908,7,한식,경기도,용인시 처인구,1,2019,8
201908,1,한식,경기도,용인시 기흥구,1,2019,8
201908,1,동남아,경기도,용인시 기흥구,2,2019,8
201908,1,양식,경기도,용인시 기흥구,3,2019,8
201908,1,중식,경기도,용인시 기흥구,4,2019,8
201908,2,한식,경기도,용인시 기흥구,1,2019,8
201908,2,동남아,경기도,용인시 기흥구,2,2019,8
201908,2,양식,경기도,용인시 기흥구,3,2019,8
201908,2,중식,경기도,용인시 기흥구,4,2019,8
201908,3,한식,경기도,용인시 기흥구,1,2019,8
201908,3,동남아,경기도,용인시 기흥구,2,2019,8
201908,3,양식,경기도,용인시 기흥구,3,2019,8
201908,3,중식,경기도,용인시 기흥구,4,2019,8
201908,4,한식,경기도,용인시 기흥구,1,2019,8
201908,4,동남아,경기도,용인시 기흥구,2,2019,8
201908,4,양식,경기도,용인시 기흥구,3,2019,8
201908,4,중식,경기도,용인시 기흥구,4,2019,8
201908,5,한식,경기도,용인시 기흥구,1,2019,8
201908,5,동남아,경기도,용인시 기흥구,2,2019,8
201908,5,양식,경기도,용인시 기흥구,3,2019,8
201908,5,중식,경기도,용인시 기흥구,4,2019,8
201908,6,한식,경기도,용인시 기흥구,1,2019,8
201908,6,동남아,경기도,용인시 기흥구,2,2019,8
201908,6,중식,경기도,용인시 기흥구,3,2019,8
201908,6,양식,경기도,용인시 기흥구,4,2019,8
201908,7,동남아,경기도,용인시 기흥구,1,2019,8
201908,7,중식,경기도,용인시 기흥구,2,2019,8
201908,3,양식,경기도,용인시 수지구,1,2019,8
201908,4,양식,경기도,용인시 수지구,1,2019,8
201908,5,양식,경기도,용인시 수지구,1,2019,8
201908,1,분식,경기도,김포시,1,2019,8
201908,2,분식,경기도,김포시,1,2019,8
201908,3,분식,경기도,김포시,1,2019,8
201908,4,분식,경기도,김포시,1,2019,8
201908,5,분식,경기도,김포시,1,2019,8
201908,1,한식,경기도,화성시,1,2019,8
201908,1,양식,경기도,화성시,2,2019,8
201908,1,분식,경기도,화성시,3,2019,8
201908,1,중식,경기도,화성시,4,2019,8
201908,1,일식,경기도,화성시,5,2019,8
201908,2,한식,경기도,화성시,1,2019,8
201908,2,양식,경기도,화성시,2,2019,8
201908,2,분식,경기도,화성시,3,2019,8
201908,2,중식,경기도,화성시,4,2019,8
201908,2,일식,경기도,화성시,5,2019,8
201908,3,한식,경기도,화성시,1,2019,8
201908,3,분식,경기도,화성시,2,2019,8
201908,3,양식,경기도,화성시,3,2019,8
201908,3,중식,경기도,화성시,4,2019,8
201908,3,일식,경기도,화성시,5,2019,8
201908,4,한식,경기도,화성시,1,2019,8
201908,4,분식,경기도,화성시,2,2019,8
201908,4,양식,경기도,화성시,3,2019,8
201908,4,중식,경기도,화성시,4,2019,8
201908,4,일식,경기도,화성시,5,2019,8
201908,5,한식,경기도,화성시,1,2019,8
201908,5,양식,경기도,화성시,2,2019,8
201908,5,분식,경기도,화성시,3,2019,8
201908,5,중식,경기도,화성시,4,2019,8
201908,5,일식,경기도,화성시,5,2019,8
201908,6,한식,경기도,화성시,1,2019,8
201908,6,분식,경기도,화성시,2,2019,8
201908,6,중식,경기도,화성시,3,2019,8
201908,6,일식,경기도,화성시,4,2019,8
201908,6,양식,경기도,화성시,5,2019,8
201908,7,한식,경기도,화성시,1,2019,8
201908,7,중식,경기도,화성시,2,2019,8
201908,7,분식,경기도,화성시,3,2019,8
201908,5,한식,강원도,원주시,1,2019,8
201908,5,중식,강원도,원주시,2,2019,8
201908,5,일식,강원도,원주시,3,2019,8
201908,5,분식,강원도,원주시,4,2019,8
201908,1,양식,충청남도,천안시 동남구,1,2019,8
201908,2,양식,충청남도,천안시 동남구,1,2019,8
201908,3,양식,충청남도,천안시 동남구,1,2019,8
201908,4,양식,충청남도,천안시 동남구,1,2019,8
201908,5,양식,충청남도,천안시 동남구,1,2019,8
201908,1,한식,충청남도,천안시 서북구,1,2019,8
201908,1,동남아,충청남도,천안시 서북구,2,2019,8
201908,1,양식,충청남도,천안시 서북구,3,2019,8
201908,1,중식,충청남도,천안시 서북구,4,2019,8
201908,1,분식,충청남도,천안시 서북구,5,2019,8
201908,2,한식,충청남도,천안시 서북구,1,2019,8
201908,2,동남아,충청남도,천안시 서북구,2,2019,8
201908,2,양식,충청남도,천안시 서북구,3,2019,8
201908,2,중식,충청남도,천안시 서북구,4,2019,8
201908,2,양식,충청남도,천안시 서북구,5,2019,8
201908,3,한식,충청남도,천안시 서북구,1,2019,8
201908,3,동남아,충청남도,천안시 서북구,2,2019,8
201908,3,양식,충청남도,천안시 서북구,3,2019,8
201908,3,양식,충청남도,천안시 서북구,4,2019,8
201908,3,분식,충청남도,천안시 서북구,5,2019,8
201908,4,한식,충청남도,천안시 서북구,1,2019,8
201908,4,동남아,충청남도,천안시 서북구,2,2019,8
201908,4,양식,충청남도,천안시 서북구,3,2019,8
201908,4,중식,충청남도,천안시 서북구,4,2019,8
201908,4,분식,충청남도,천안시 서북구,5,2019,8
201908,5,한식,충청남도,천안시 서북구,1,2019,8
201908,5,동남아,충청남도,천안시 서북구,2,2019,8
201908,5,양식,충청남도,천안시 서북구,3,2019,8
201908,5,양식,충청남도,천안시 서북구,4,2019,8
201908,5,중식,충청남도,천안시 서북구,5,2019,8
201908,6,한식,충청남도,천안시 서북구,1,2019,8
201908,6,동남아,충청남도,천안시 서북구,2,2019,8
201908,6,양식,충청남도,천안시 서북구,3,2019,8
201908,6,중식,충청남도,천안시 서북구,4,2019,8
201908,6,분식,충청남도,천안시 서북구,5,2019,8
201908,7,한식,충청남도,천안시 서북구,1,2019,8
201908,7,양식,충청남도,천안시 서북구,2,2019,8
201908,7,양식,충청남도,천안시 서북구,3,2019,8
201908,7,일식,충청남도,천안시 서북구,4,2019,8
201908,7,중식,충청남도,천안시 서북구,5,2019,8
201908,1,한식,충청남도,아산시,1,2019,8
201908,1,양식,충청남도,아산시,2,2019,8
201908,1,분식,충청남도,아산시,3,2019,8
201908,1,중식,충청남도,아산시,4,2019,8
201908,2,한식,충청남도,아산시,1,2019,8
201908,2,양식,충청남도,아산시,2,2019,8
201908,2,중식,충청남도,아산시,3,2019,8
201908,2,분식,충청남도,아산시,4,2019,8
201908,3,한식,충청남도,아산시,1,2019,8
201908,3,양식,충청남도,아산시,2,2019,8
201908,3,분식,충청남도,아산시,3,2019,8
201908,3,중식,충청남도,아산시,4,2019,8
201908,4,한식,충청남도,아산시,1,2019,8
201908,4,양식,충청남도,아산시,2,2019,8
201908,4,중식,충청남도,아산시,3,2019,8
201908,4,분식,충청남도,아산시,4,2019,8
201908,5,한식,충청남도,아산시,1,2019,8
201908,5,양식,충청남도,아산시,2,2019,8
201908,5,분식,충청남도,아산시,3,2019,8
201908,5,중식,충청남도,아산시,4,2019,8
201908,6,한식,충청남도,아산시,1,2019,8
201908,6,양식,충청남도,아산시,2,2019,8
201908,6,중식,충청남도,아산시,3,2019,8
201908,6,분식,충청남도,아산시,4,2019,8
201908,7,양식,충청남도,아산시,1,2019,8
201908,1,동남아,충청남도,당진시,1,2019,8
201908,2,동남아,충청남도,당진시,1,2019,8
201908,3,동남아,충청남도,당진시,1,2019,8
201908,4,동남아,충청남도,당진시,1,2019,8
201908,5,동남아,충청남도,당진시,1,2019,8
201908,6,동남아,충청남도,당진시,1,2019,8
201908,7,동남아,충청남도,당진시,1,2019,8
201908,4,한식,전라북도,전주시 완산구,1,2019,8
201908,1,한식,전라남도,무안군,1,2019,8
201908,2,한식,전라남도,무안군,1,2019,8
201908,3,한식,전라남도,무안군,1,2019,8
201908,4,한식,전라남도,무안군,1,2019,8
201908,5,한식,전라남도,무안군,1,2019,8
201908,6,한식,전라남도,무안군,1,2019,8
201908,7,한식,전라남도,무안군,1,2019,8
201908,1,한식,경상남도,김해시,1,2019,8
201908,2,한식,경상남도,김해시,1,2019,8
201908,3,한식,경상남도,김해시,1,2019,8
201908,4,한식,경상남도,김해시,1,2019,8
201908,5,한식,경상남도,김해시,1,2019,8
201908,6,한식,경상남도,김해시,1,2019,8
201908,7,한식,경상남도,김해시,1,2019,8
201908,1,한식,제주특별자치도,제주시,1,2019,8
201908,1,동남아,제주특별자치도,제주시,2,2019,8
201908,1,양식,제주특별자치도,제주시,3,2019,8
201908,1,일식,제주특별자치도,제주시,4,2019,8
201908,2,한식,제주특별자치도,제주시,1,2019,8
201908,2,동남아,제주특별자치도,제주시,2,2019,8
201908,2,양식,제주특별자치도,제주시,3,2019,8
201908,2,일식,제주특별자치도,제주시,4,2019,8
201908,3,한식,제주특별자치도,제주시,1,2019,8
201908,3,동남아,제주특별자치도,제주시,2,2019,8
201908,3,양식,제주특별자치도,제주시,3,2019,8
201908,3,일식,제주특별자치도,제주시,4,2019,8
201908,4,한식,제주특별자치도,제주시,1,2019,8
201908,4,동남아,제주특별자치도,제주시,2,2019,8
201908,4,양식,제주특별자치도,제주시,3,2019,8
201908,4,일식,제주특별자치도,제주시,4,2019,8
201908,5,한식,제주특별자치도,제주시,1,2019,8
201908,5,동남아,제주특별자치도,제주시,2,2019,8
201908,5,양식,제주특별자치도,제주시,3,2019,8
201908,5,일식,제주특별자치도,제주시,4,2019,8
201908,6,한식,제주특별자치도,제주시,1,2019,8
201908,6,동남아,제주특별자치도,제주시,2,2019,8
201908,6,양식,제주특별자치도,제주시,3,2019,8
201908,6,일식,제주특별자치도,제주시,4,2019,8
201908,7,한식,제주특별자치도,제주시,1,2019,8
201908,7,동남아,제주특별자치도,제주시,2,2019,8
201908,7,양식,제주특별자치도,제주시,3,2019,8
201908,7,일식,제주특별자치도,제주시,4,2019,8
201909,1,한식,서울특별시,종로구,1,2019,9
201909,1,양식,서울특별시,종로구,2,2019,9
201909,1,분식,서울특별시,종로구,3,2019,9
201909,1,중식,서울특별시,종로구,4,2019,9
201909,1,동남아,서울특별시,종로구,5,2019,9
201909,2,한식,서울특별시,종로구,1,2019,9
201909,2,양식,서울특별시,종로구,2,2019,9
201909,2,분식,서울특별시,종로구,3,2019,9
201909,2,중식,서울특별시,종로구,4,2019,9
201909,2,동남아,서울특별시,종로구,5,2019,9
201909,3,한식,서울특별시,종로구,1,2019,9
201909,3,양식,서울특별시,종로구,2,2019,9
201909,3,분식,서울특별시,종로구,3,2019,9
201909,3,중식,서울특별시,종로구,4,2019,9
201909,3,동남아,서울특별시,종로구,5,2019,9
201909,4,한식,서울특별시,종로구,1,2019,9
201909,4,양식,서울특별시,종로구,2,2019,9
201909,4,분식,서울특별시,종로구,3,2019,9
201909,4,중식,서울특별시,종로구,4,2019,9
201909,4,동남아,서울특별시,종로구,5,2019,9
201909,5,한식,서울특별시,종로구,1,2019,9
201909,5,양식,서울특별시,종로구,2,2019,9
201909,5,분식,서울특별시,종로구,3,2019,9
201909,5,중식,서울특별시,종로구,4,2019,9
201909,5,동남아,서울특별시,종로구,5,2019,9
201909,6,한식,서울특별시,종로구,1,2019,9
201909,6,양식,서울특별시,종로구,2,2019,9
201909,6,분식,서울특별시,종로구,3,2019,9
201909,6,양식,서울특별시,종로구,4,2019,9
201909,6,중식,서울특별시,종로구,5,2019,9
201909,7,한식,서울특별시,종로구,1,2019,9
201909,7,분식,서울특별시,종로구,2,2019,9
201909,7,양식,서울특별시,종로구,3,2019,9
201909,7,중식,서울특별시,종로구,4,2019,9
201909,7,동남아,서울특별시,종로구,5,2019,9
201909,1,한식,서울특별시,중구,1,2019,9
201909,1,양식,서울특별시,중구,2,2019,9
201909,1,동남아,서울특별시,중구,3,2019,9
201909,1,일식,서울특별시,중구,4,2019,9
201909,1,분식,서울특별시,중구,5,2019,9
201909,2,한식,서울특별시,중구,1,2019,9
201909,2,양식,서울특별시,중구,2,2019,9
201909,2,동남아,서울특별시,중구,3,2019,9
201909,2,분식,서울특별시,중구,4,2019,9
201909,2,중식,서울특별시,중구,5,2019,9
201909,3,양식,서울특별시,중구,1,2019,9
201909,3,한식,서울특별시,중구,2,2019,9
201909,3,동남아,서울특별시,중구,3,2019,9
201909,3,분식,서울특별시,중구,4,2019,9
201909,3,중식,서울특별시,중구,5,2019,9
201909,4,한식,서울특별시,중구,1,2019,9
201909,4,양식,서울특별시,중구,2,2019,9
201909,4,동남아,서울특별시,중구,3,2019,9
201909,4,분식,서울특별시,중구,4,2019,9
201909,4,중식,서울특별시,중구,5,2019,9
201909,5,양식,서울특별시,중구,1,2019,9
201909,5,한식,서울특별시,중구,2,2019,9
201909,5,동남아,서울특별시,중구,3,2019,9
201909,5,분식,서울특별시,중구,4,2019,9
201909,5,중식,서울특별시,중구,5,2019,9
201909,6,한식,서울특별시,중구,1,2019,9
201909,6,양식,서울특별시,중구,2,2019,9
201909,6,중식,서울특별시,중구,3,2019,9
201909,6,분식,서울특별시,중구,4,2019,9
201909,6,동남아,서울특별시,중구,5,2019,9
201909,7,한식,서울특별시,중구,1,2019,9
201909,7,양식,서울특별시,중구,2,2019,9
201909,7,중식,서울특별시,중구,3,2019,9
201909,7,분식,서울특별시,중구,4,2019,9
201909,7,일식,서울특별시,중구,5,2019,9
201909,1,한식,서울특별시,용산구,1,2019,9
201909,1,양식,서울특별시,용산구,2,2019,9
201909,1,분식,서울특별시,용산구,3,2019,9
201909,1,중식,서울특별시,용산구,4,2019,9
